Nivel Jerarquico Empleo,Nivel Educativo,Naturaleza Jurídica,Municipio de Nacimiento,Tipo de Nombramiento,Sector Administrativo,Random Forest,Tree,Random Forest (ADMINISTRATIVO),Random Forest (ASESOR),Random Forest (ASISTENCIAL),Random Forest (AUXILIAR),Random Forest (CONTROLADOR DE TRÁNSITO AÉREO),Random Forest (DIRECTIVO),Random Forest (DIRECTIVO DOCENTE),Random Forest (DOCENTE),Random Forest (EJECUTIVO),Random Forest (ESPECIALISTA),Random Forest (INSPECTOR DE SEGURIDAD AÉREA),Random Forest (NO APLICA),Random Forest (OPERATIVO),Random Forest (ORIENTADOR DE DEFENSA O ESPÍRITU),Random Forest (PERSONERO),Random Forest (PROFESIONAL),Random Forest (PROFESIONAL ESPECIALIZADO),Random Forest (PROFESOR TITULAR),Random Forest (PROFESOR UNIVERSITARIO),Random Forest (SECRETARIOS),Random Forest (TRABAJADOR OFICIAL),Random Forest (TÉCNICO),Tree (ADMINISTRATIVO),Tree (ASESOR),Tree (ASISTENCIAL),Tree (AUXILIAR),Tree (CONTROLADOR DE TRÁNSITO AÉREO),Tree (DIRECTIVO),Tree (DIRECTIVO DOCENTE),Tree (DOCENTE),Tree (EJECUTIVO),Tree (ESPECIALISTA),Tree (INSPECTOR DE SEGURIDAD AÉREA),Tree (NO APLICA),Tree (OPERATIVO),Tree (ORIENTADOR DE DEFENSA O ESPÍRITU),Tree (PERSONERO),Tree (PROFESIONAL),Tree (PROFESIONAL ESPECIALIZADO),Tree (PROFESOR TITULAR),Tree (PROFESOR UNIVERSITARIO),Tree (SECRETARIOS),Tree (TRABAJADOR OFICIAL),Tree (TÉCNICO),Fold,Nivel Entidad,Meses de Experiencia Independiente,Orden,valor total experiencia (Meses)
PROFESIONAL,POSTGRADO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,BOGOTA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.261667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738333,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,4,DESCENTRALIZADO,0,NACIONAL,273
DIRECTIVO,POSTGRADO,ESTABLECIMIENTO PÚBLICO,CAICEDONIA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.0616667,0,0,0,0,0,0,0,0,0,0.885,0,0,0,0,0,0.0533333,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0.166667,4,NO APLICA,0,NACIONAL,203
PROFESIONAL,POSTGRADO,CONTRALORÍA GENERAL DE LA REPÚBLICA,BARBOSA,ESCALAFONADO EN CARRERA,JUSTICIA Y DEL DERECHO,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,4,NO APLICA,0,TERRITORIAL,653
TÉCNICO,POSTGRADO,ESTABLECIMIENTO PÚBLICO,BOGOTA,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,ORIENTADOR DE DEFENSA O ESPÍRITU,PROFESIONAL,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.491667,0,0.418333,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222,0,0.555556,0,0,0,0,0,0.222222,4,CENTRAL,0,NACIONAL,408
PROFESIONAL,POSTGRADO,ALCALDÍA,ARGELIA,PROVISIONAL,TRABAJO,PROFESIONAL,PROFESIONAL,0,0,0.257428,0,0,0,0,0,0,0,0,0,0,0,0,0.742572,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,171
DIRECTIVO,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,SANTA MARTA,PROVISIONAL,TRABAJO,TÉCNICO,TÉCNICO,0,0.02,0.261667,0,0,0.04,0,0,0,0,0,0,0,0,0,0.288333,0,0,0,0,0,0.39,0,0.0714286,0.0714286,0,0,0.214286,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0.357143,4,CENTRAL,0,TERRITORIAL,208
PROFESIONAL,PREGRADO,ALCALDÍA,BOGOTA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.158333,0.09,0,0,0.05,0,0,0,0,0,0,0,0,0,0.648333,0,0,0,0,0,0.0533333,0,0.142857,0.142857,0,0,0.142857,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0.285714,4,DESCENTRALIZADO,0,TERRITORIAL,374
PROFESIONAL,POSTGRADO,MINISTERIO,BOGOTA,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,PROFESIONAL,PROFESIONAL,0,0,0.0333333,0,0,0.0783333,0,0,0,0,0,0.05,0,0,0,0.838333,0,0,0,0,0,0,0,0,0,0,0,0.222222,0,0,0,0,0,0.111111,0,0,0,0.666667,0,0,0,0,0,0,4,NO APLICA,0,NACIONAL,498
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,SORA,PROVISIONAL,NO APLICA,TÉCNICO,PROFESIONAL,0,0,0.135079,0,0,0,0,0,0,0,0,0,0,0,0,0.429286,0,0,0,0,0,0.435635,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,4,DESCENTRALIZADO,0,NACIONAL,246
PROFESIONAL,POSTGRADO,FISCALÍA GENERAL DE LA NACIÓN,BOGOTA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.190317,0,0,0,0,0,0,0,0,0.156825,0,0,0,0.489127,0,0,0,0,0,0.16373,0,0,0.181818,0,0,0,0,0,0,0,0,0.181818,0,0,0,0.545455,0,0,0,0,0,0.0909091,4,CENTRAL,0,NACIONAL,170
TÉCNICO,PREGRADO,ESPECIAL,BOGOTA,ESCALAFONADO EN CARRERA,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,PROFESIONAL,PROFESIONAL,0,0.025,0.0333333,0,0,0.150952,0,0,0,0,0,0,0,0,0,0.724048,0,0,0,0,0,0.0666667,0,0.142857,0.142857,0,0,0.142857,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0.142857,4,DESCENTRALIZADO,0,TERRITORIAL,103
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,BOGOTA,ESCALAFONADO EN CARRERA,DEFENSA,PROFESIONAL,PROFESIONAL,0,0,0.0587302,0,0,0.260397,0,0,0,0,0,0,0,0.025,0,0.655873,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.25,0,0.625,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,657
PROFESIONAL,POSTGRADO,ALCALDÍA,MEDELLIN,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.0166667,0,0.111111,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0.777778,0,0,0,0,0,0,4,DESCENTRALIZADO,0,TERRITORIAL,415
TÉCNICO,POSTGRADO,ÓRGANO AUTÓNOMO,SANTA MARTA,PROVISIONAL,SALUD Y PROTECCIÓN SOCIAL,TÉCNICO,DIRECTIVO,0,0.264048,0,0,0,0.209524,0,0,0,0,0,0,0,0,0,0.0642857,0,0,0,0,0,0.462143,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,4,CENTRAL,0,TERRITORIAL,482
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,MONTERIA,ESCALAFONADO EN CARRERA,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0.02,0,0.951429,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,471
ASISTENCIAL,POSTGRADO,ALCALDÍA,PUERTO TEJADA,PROVISIONAL,NO APLICA,PROFESIONAL,ASISTENCIAL,0,0,0.31,0,0,0.133333,0,0,0,0,0,0,0,0,0,0.366667,0,0,0,0,0,0.19,0,0,0.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,4,CENTRAL,0,TERRITORIAL,628
DIRECTIVO,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,BOGOTA,ESCALAFONADO EN CARRERA,DEFENSA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.467778,0,0,0,0,0,0,0,0,0,0.532222,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.166667,0,0.5,0,0,0,0,0,0,4,NO APLICA,0,NACIONAL,250
PROFESIONAL,POSTGRADO,FISCALÍA GENERAL DE LA NACIÓN,CARTAGENA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.147511,0,0,0,0.0166667,0,0,0,0,0,0.22417,0,0,0,0.50649,0,0,0,0,0,0.105162,0,0.142857,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0.571429,0,0,0,0,0,0.142857,4,CENTRAL,0,NACIONAL,391
PROFESIONAL,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,BOGOTA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0.166667,4,CENTRAL,0,NACIONAL,530
ASISTENCIAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,CHIVATA,LIBRE NOMBRAMIENTO Y REMOCIÓN,DEFENSA,PROFESIONAL,DIRECTIVO,0,0,0,0,0,0.412738,0,0,0,0,0,0,0,0,0,0.587262,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,4,CENTRAL,0,TERRITORIAL,472
PROFESIONAL,POSTGRADO,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO,QUIBDO,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.203333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796667,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,292
DIRECTIVO,BASICA SECUNDARIA,GOBERNACIÓN,TUNJA,LIBRE NOMBRAMIENTO Y REMOCIÓN,SALUD Y PROTECCIÓN SOCIAL,ASESOR,DIRECTIVO,0,0.366667,0.17619,0,0,0.103571,0,0,0,0,0,0,0,0,0,0.289286,0,0,0,0,0,0.0642857,0,0.166667,0.166667,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.166667,4,DESCENTRALIZADO,0,TERRITORIAL,236
PROFESIONAL,POSTGRADO,DEPARTAMENTO ADMINISTRATIVO,BOGOTA,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.136667,0,0,0,0,0,0,0,0,0,0.863333,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,164
ORIENTADOR DE DEFENSA O ESPÍRITU,PREGRADO,ESPECIAL,BOGOTA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.0333333,0,0,0,0,0,0,0,0,0,0,0.211786,0,0.754881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0.666667,0,0,0,0,0,0.222222,4,NO APLICA,0,NACIONAL,428
PROFESIONAL,POSTGRADO,ALCALDÍA,FUNES,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,DIRECTIVO,0,0.0166667,0.0166667,0,0,0.373333,0,0,0,0,0,0,0,0,0,0.550476,0,0,0,0,0,0.0428571,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,4,NO APLICA,0,TERRITORIAL,284
PROFESIONAL,BASICA SECUNDARIA,ESTABLECIMIENTO PÚBLICO,IBAGUE,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44119,0,0.55881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818,0,0.727273,0,0,0,0,0,0.0909091,4,CENTRAL,0,NACIONAL,327
ORIENTADOR DE DEFENSA O ESPÍRITU,POSTGRADO,ALCALDÍA,SOCORRO,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.200476,0.17619,0,0,0.207857,0,0,0,0,0,0.0485714,0,0,0,0.354405,0,0,0,0,0,0.0125,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,4,NO APLICA,0,NACIONAL,269
PROFESIONAL,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,GIRARDOTA,ESCALAFONADO EN CARRERA,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845,0,0,0,0,0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0.166667,4,DESCENTRALIZADO,0,NACIONAL,832
DIRECTIVO,PREGRADO,UNIDAD ADMINISTRATIVA ESPECIAL SIN PERSONERÍA JURÍDICA,DUITAMA,LIBRE NOMBRAMIENTO Y REMOCIÓN,DEFENSA,PROFESIONAL,PROFESIONAL,0,0.114444,0,0,0,0.0903968,0,0,0,0.169444,0,0,0,0,0,0.625714,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,1074
PROFESIONAL,POSTGRADO,ALCALDÍA,PLANETA RICA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0166667,0.308571,0,0,0,0,0,0,0,0,0,0,0,0,0.674762,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,4,DESCENTRALIZADO,0,NACIONAL,677
DIRECTIVO,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,BOGOTA,PROVISIONAL,DEFENSA,TÉCNICO,TÉCNICO,0,0,0.331667,0,0,0,0,0,0,0,0,0,0,0.0583333,0,0.266667,0,0,0,0,0,0.343333,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.5,4,NO APLICA,0,NACIONAL,419
TÉCNICO,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,BUCARAMANGA,LIBRE NOMBRAMIENTO Y REMOCIÓN,DEFENSA,PROFESIONAL,PROFESIONAL,0,0,0.18,0,0,0.244683,0,0,0,0,0,0,0,0,0,0.575317,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0.166667,4,CENTRAL,0,TERRITORIAL,505
PROFESIONAL,POSTGRADO,ESPECIAL,FUNES,LIBRE NOMBRAMIENTO Y REMOCIÓN,JUSTICIA Y DEL DERECHO,PROFESIONAL,PROFESIONAL,0,0.05,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.699167,0,0,0,0,0,0.225833,0,0.173913,0.0869565,0,0,0.130435,0,0,0,0,0,0,0,0,0,0.478261,0,0,0,0,0,0.130435,4,CENTRAL,0,TERRITORIAL,316
PROFESIONAL,POSTGRADO,ALCALDÍA,SAN VICENTE,PROVISIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,PROFESIONAL,PROFESIONAL,0,0.110087,0.128781,0,0,0.0274242,0,0,0,0,0,0,0,0,0,0.733709,0,0,0,0,0,0,0,0.111111,0.111111,0,0,0.111111,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,279
PROFESIONAL,BASICA PRIMARIA,ÓRGANO AUTÓNOMO,BOGOTA,LIBRE NOMBRAMIENTO Y REMOCIÓN,TRABAJO,PROFESIONAL,PROFESIONAL,0,0,0.149524,0,0,0,0,0,0,0,0,0.120476,0,0,0,0.4,0,0,0,0,0,0.33,0,0,0.166667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0.333333,0,0,0,0,0,0.333333,4,NO APLICA,0,NACIONAL,183
NO APLICA,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,COROZAL,ESCALAFONADO EN CARRERA,NO APLICA,ASISTENCIAL,PROFESIONAL,0,0.245476,0.413333,0,0,0,0,0,0,0,0,0,0,0,0,0.34119,0,0,0,0,0,0,0,0.333333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,594
PROFESIONAL,PREGRADO,ESTABLECIMIENTO PÚBLICO,SAN MATEO,ESCALAFONADO EN CARRERA,TRANSPORTE,PROFESIONAL,PROFESIONAL,0,0.224802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434325,0,0,0,0,0,0.340873,0,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555556,0,0,0,0,0,0.333333,4,CENTRAL,0,NACIONAL,542
ASESOR,POSTGRADO,ESTABLECIMIENTO PÚBLICO,PAIPA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0333333,0.0333333,0,0,0,0,0,0,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,NO APLICA,0,NACIONAL,137
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,BARRANQUILLA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736667,0,0,0,0,0,0.263333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.25,4,DESCENTRALIZADO,0,NACIONAL,369
PROFESIONAL,POSTGRADO,FISCALÍA GENERAL DE LA NACIÓN,DOLORES,ESCALAFONADO EN CARRERA,"AGROPECUARIO, PESQUERO Y DE DESARROLLO RURAL",PROFESIONAL,ASESOR,0,0.381667,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.0333333,0,0.428571,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,4,DESCENTRALIZADO,0,NACIONAL,614
PROFESIONAL,POSTGRADO,CONTRALORÍA MUNICIPAL,RIVERA,ESCALAFONADO EN CARRERA,JUSTICIA Y DEL DERECHO,PROFESIONAL,PROFESIONAL,0,0,0.136667,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.303333,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,4,NO APLICA,0,TERRITORIAL,254
PROFESIONAL,PREGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,SAN GIL,LIBRE NOMBRAMIENTO Y REMOCIÓN,JUSTICIA Y DEL DERECHO,PROFESIONAL,PROFESIONAL,0,0,0.0422222,0,0,0.0425,0,0,0,0,0,0.0222222,0,0,0,0.808611,0,0,0,0,0,0.0844444,0,0,0.0909091,0,0,0,0,0,0,0,0,0.0909091,0,0,0,0.636364,0,0,0,0,0,0.181818,4,CENTRAL,0,NACIONAL,323
PROFESIONAL,POSTGRADO,ALCALDÍA,BOGOTA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,DIRECTIVO,0,0.21,0,0,0,0.221905,0,0,0,0,0,0,0,0,0,0.290476,0,0,0,0,0,0.277619,0,0.125,0.125,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,4,DESCENTRALIZADO,0,TERRITORIAL,138
PROFESIONAL,POSTGRADO,GOBERNACIÓN,GUAYABAL DE SIQUIMA,ESCALAFONADO EN CARRERA,RELACIONES EXTERIORES,PROFESIONAL,PROFESIONAL,0,0.125,0,0,0,0.0392857,0,0,0,0,0,0,0,0.116667,0,0.719048,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0.625,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,264
NO APLICA,POSTGRADO,ESPECIAL,PASTO,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.0357143,0.0666667,0,0,0,0,0,0,0,0,0,0.0833333,0,0.682857,0,0,0,0,0,0.131429,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.6,0,0,0,0,0,0.2,4,DESCENTRALIZADO,0,NACIONAL,142
PROFESIONAL,PREGRADO,ESTABLECIMIENTO PÚBLICO,IBAGUE,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.256905,0,0,0.288651,0,0,0,0,0,0,0,0,0,0.432222,0,0,0,0,0,0.0222222,0,0,0.333333,0,0,0.222222,0,0,0,0,0,0,0,0,0,0.444444,0,0,0,0,0,0,4,CENTRAL,0,TERRITORIAL,193
PROFESIONAL,PREGRADO,ESTABLECIMIENTO PÚBLICO,CUASPUD,LIBRE NOMBRAMIENTO Y REMOCIÓN,RELACIONES EXTERIORES,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0.468571,0,0,0,0.531429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0.142857,0,0.571429,0,0,0,0,0,0.142857,4,NO APLICA,0,NACIONAL,282
TÉCNICO,POSTGRADO,ALCALDÍA,SAN JUAN NEPOMUCENO,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.11,0,0,0.06,0,0,0,0,0,0,0,0,0,0.6725,0,0,0,0,0,0.1575,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,4,CENTRAL,0,TERRITORIAL,95
PROFESIONAL,POSTGRADO,ALCALDÍA,BOGOTA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.179683,0,0,0,0,0,0,0,0,0,0.232183,0,0,0,0.588135,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.7,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,423
NO APLICA,POSTGRADO,ESPECIAL,OCAÑA,PROVISIONAL,EDUCACIÓN,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.141454,0,0,0.0717532,0,0,0.121632,0,0,0,0.665162,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0,0.111111,0,0,0.111111,0,0,0,0.666667,0,0,0,0,0,0,4,CENTRAL,0,NACIONAL,399
PROFESIONAL,POSTGRADO,MINISTERIO,TUNJA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.496071,0,0,0,0,0,0,0,0,0,0,0,0,0.503929,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0.166667,0,0.5,0,0,0,0,0,0.166667,4,NO APLICA,0,NACIONAL,126
DIRECTIVO,POSTGRADO,ALCALDÍA,BARBOSA,ESCALAFONADO EN CARRERA,TRANSPORTE,ASISTENCIAL,ASISTENCIAL,0,0,0.712381,0,0,0,0,0,0,0,0,0,0,0,0,0.227619,0,0,0,0,0,0.06,0,0,0.555556,0,0,0,0,0,0,0,0,0,0,0,0,0.222222,0,0,0,0,0,0.222222,4,DESCENTRALIZADO,0,TERRITORIAL,68
TÉCNICO,POSTGRADO,ALCALDÍA,BUCARAMANGA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.0666667,0,0,0,0,0,0.135,0,0,0,0.708333,0,0,0,0,0,0.09,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,4,DESCENTRALIZADO,0,NACIONAL,502
PROFESIONAL,PREGRADO,ENTE UNIVERSITARIO AUTÓNOMO,DUITAMA,ESCALAFONADO EN CARRERA,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,DESCENTRALIZADO,0,TERRITORIAL,312
DIRECTIVO,POSTGRADO,ALCALDÍA,BOGOTA,LIBRE NOMBRAMIENTO Y REMOCIÓN,AMBIENTE Y DESARROLLO SOSTENIBLE,PROFESIONAL,PROFESIONAL,0,0,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,4,NO APLICA,0,TERRITORIAL,193
PROFESIONAL,POSTGRADO,GOBERNACIÓN,SIMIJACA,ESCALAFONADO EN CARRERA,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,PROFESIONAL,PROFESIONAL,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546905,0,0,0,0,0,0.433095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,4,DESCENTRALIZADO,0,NACIONAL,158
DIRECTIVO,PREGRADO,ESTABLECIMIENTO PÚBLICO,BOGOTA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.089412,0.0900794,0,0,0.122619,0,0,0,0,0,0,0,0,0,0.487518,0,0,0,0,0,0.210372,0,0.125,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.125,4,CENTRAL,0,NACIONAL,205
PROFESIONAL,POSTGRADO,EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS OFICIAL,BOGOTA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0665812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774316,0,0,0,0,0,0.159103,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.1,4,CENTRAL,0,NACIONAL,222
PROFESIONAL,POSTGRADO,ALCALDÍA,PASTO,PROVISIONAL,SALUD Y PROTECCIÓN SOCIAL,DIRECTIVO,DIRECTIVO,0,0.418333,0,0,0,0.510238,0,0,0,0,0,0,0,0,0,0.0714286,0,0,0,0,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,4,DESCENTRALIZADO,0,TERRITORIAL,131
